"","user","attribute","xx"
"548",11159,1040,-0.00291105314283011
"549",11159,1130,-0.00291105314283011
"550",11166,1027,-0.00183784542440808
"551",11169,1004,1.00095228254202
"552",11169,1295,0.000952282542016757
"553",11169,1100,0.000952282542016757
"554",11174,1004,0.704524098748321
"555",11174,1034,0.0969909953079521
"556",11174,1008,0.204717110856195
"557",11174,1003,0.097774870623194
"558",11174,1001,0.800201175768005
"559",11174,1018,0.308081416928999
"560",11174,1046,0.00226613120422556
"561",11179,1004,0.0964289471998582
"562",11181,1030,0.0575644607395349
"563",11183,1004,0.39476947995736
"564",11183,1017,0.0994264197964362
"565",11183,1003,1.00047764411693
"566",11183,1009,0.150777234998617
"567",11183,1018,1.00047764411693
"568",11183,1000,0.0492003985178801
"569",11183,1037,0.000477644116927148
"570",11191,1004,0.193242812129079
"571",11191,1002,0.0472328858089113
"572",11191,1055,0.0472328858089113
"573",11196,1004,0.299098054533558
"574",11196,1008,0.950600523985961
"575",11196,1040,0.950600523985961
"576",11196,1009,0.706358393365956
"577",11196,1018,0.297132320231444
"578",11196,1035,0.0487808574755724
"579",11209,1017,1.00588339706667
"580",11209,1088,0.00588339706667157
"581",11220,1008,0.996306654049034
"582",11220,1007,-0.00369334595096598
"583",11235,1017,0.912389166921512
"584",11235,1001,0.162389166921511
"585",11235,1114,0.0127610959462672
"586",11243,1017,0.103528300264337
"587",11243,1009,0.003324663781809
"588",11243,1030,0.003324663781809
"589",11243,1074,0.003324663781809
"590",11249,1017,0.855768331392029
"591",11249,1040,0.0955481969774163
"592",11249,1057,-0.00365234051046606
"593",11252,1034,0.14096938325799
"594",11252,1026,0.0398548339454189
"595",11252,1025,-0.00660857540740879
"596",11254,1025,0.664021948916891
"597",11256,1004,0.440853485409942
"598",11256,1034,0.994918916396213
"599",11256,1008,0.994918916396213
"600",11256,1009,0.132583536630781
"601",11256,1018,0.43737354244489
"602",11256,1056,-0.00508108360378661
"603",11256,1035,0.086695329885925
"604",11263,1017,0.904172217421128
"605",11263,1009,0.341154520290117
"606",11263,1010,-0.00378997901844065
"607",11284,1026,0.909899427726191
"608",11284,1038,0.710784956371717
"609",11292,1017,0.960081557658918
"610",11292,1040,0.0503410675215894
"611",11292,1062,0.00521131259025361
"612",11297,1004,0.232195606135516
"613",11297,1026,-0.00653121793667831
"614",11297,1025,-0.00653121793667831
"615",11311,1004,0.66813124495178
"616",11311,1017,0.766068660461718
"617",11311,1003,0.116764572964111
"618",11311,1052,0.113817520508357
"619",11311,1060,0.0191541004535504
"620",11311,1020,0.0191541004535504
"621",11311,1135,0.0191541004535504
"622",11319,1004,0.308815713380007
"623",11319,1017,0.149277290456225
"624",11319,1003,0.499825028029811
"625",11319,1001,1.00153850445683
"626",11319,1018,1.00153850445683
"627",11319,1054,0.105084894653009
"628",11319,1085,0.00153850445682703
"629",11320,1034,0.843032207251493
"630",11320,1008,0.963632734262033
"631",11323,1008,0.449239867539421
"632",11323,1017,0.855536842120582
"633",11323,1018,0.855536842120582
"634",11323,1010,0.00435986128106274
"635",11323,1108,0.00435986128106274
"636",11323,1154,0.00435986128106274
"637",11331,1032,0.0203400868050563
"638",11331,1004,0.971764809824509
"639",11331,1034,0.824250501742496
"640",11331,1008,0.874614255863417
"641",11331,1017,0.119279117906523
"642",11331,1001,0.265004948848162
"643",11331,1041,0.0203400868050563
"644",11331,1052,0.0203400868050563
"645",11331,1020,0.0203400868050563
"646",11331,1068,0.0203400868050563
"647",11332,1004,0.850438578391874
"648",11359,1001,0.0446418085663181
"649",11359,1035,0.0938209831423125
"650",11367,1026,0.0533981390733873
"651",11367,1025,0.00436279456103467
"652",11367,1038,0.00436279456103467
"653",11367,1041,0.00436279456103467
"654",11367,1065,0.00436279456103467
"655",11376,1004,0.0522305047181875
"656",11379,1004,0.193060979724363
"657",11407,1034,0.952181409507204
"658",11407,1008,0.999280702711589
"659",11411,1030,0.0891518522103943
"660",11413,1004,0.927364467614264
"661",11413,1008,0.82696838411665
"662",11429,1034,0.244994874098088
"663",11430,1034,0.347770866628893
"664",11430,1018,0.331571245382383
"665",11430,1035,0.0966184403052774
"666",11431,1034,0.759717547704489
"667",11431,1008,0.895822491054846
"668",11440,1034,0.123334010394219
"669",11440,1008,0.489109067756201
"670",11444,1034,0.885548131020176
"671",11444,1017,0.531012948152839
"672",11444,1009,0.088533407683942
"673",11444,1018,0.441551193240308
"674",11444,1000,0.035189421698636
"675",11444,1014,0.035189421698636
"676",11444,1074,0.0846493019970301
"677",11444,1096,0.035189421698636
"678",11444,1088,0.035189421698636
"679",11447,1008,1.00300835570205
"680",11447,1009,0.147280664069603
"681",11451,1003,0.251989873112661
"682",11451,1001,0.203040578361265
"683",11451,1083,0.0125043079987992
"684",11452,1008,0.948464837821814
"685",11452,1045,-0.00249313172242156
"686",11453,1004,0.347809810249748
"687",11453,1020,0.00438206378260765
"688",11458,1004,0.0423336984445291
"689",11467,1034,0.291890623562107
"690",11467,1008,0.327794123208776
"691",11467,1009,0.0807346327738883
"692",11467,1037,-0.0127527787986043
"693",11482,1034,0.704314907562259
"694",11482,1008,0.26534313124131
"695",11482,1017,0.914627211974869
"696",11482,1060,0.0622555743435505
"697",11482,1099,0.0622555743435505
"698",11501,1026,0.106237659176875
"699",11501,1025,0.0559741094124849
"700",11502,1008,0.743457158454592
"701",11502,1051,-0.00630260129382349
"702",11502,1031,-0.00630260129382349
"703",11503,1017,0.953001177194766
"704",11503,1040,0.0012996873968563
"705",11503,1016,0.0012996873968563
"706",11503,1057,0.0012996873968563
"707",11503,1015,0.0012996873968563
"708",11508,1017,0.330176342331004
"709",11508,1001,0.185540694396065
"710",11508,1018,0.283423011758558
"711",11508,1030,0.0861342960440816
"712",11508,1078,0.0826371653583536
"713",11519,1004,0.839909031515626
"714",11519,1008,0.29404875597738
"715",11520,1034,0.554155440672198
"716",11520,1008,0.998821906039556
"717",11520,1017,0.998821906039556
"718",11520,1018,0.145378961155155
"719",11520,1000,-0.00117809396044346
"720",11520,1029,-0.00117809396044346
"721",11520,1014,-0.00117809396044346
"722",11520,1031,-0.00117809396044346
"723",11520,1218,-0.00117809396044346
"724",11520,1048,-0.00117809396044346
"725",11521,1018,0.955235056588021
"726",11523,1002,0.0492131915153468
"727",11523,1055,-0.000894997232488787
"728",11526,1004,0.8609306437558
"729",11528,1032,0.0399681620163974
"730",11535,1034,0.996998424818004
"731",11535,1008,0.945010965566836
"732",11535,1023,-0.00300157518199509
"733",11539,1008,0.797177621272905
"734",11539,1009,0.0460998857553914
"735",11540,1017,0.797947817807448
"736",11540,1058,0.143160706049815
"737",11541,1034,0.142948060698821
"738",11544,1034,0.292135445771129
"739",11544,1008,0.240193745265018
"740",11544,1018,0.0405695018222785
"741",11544,1052,0.155455633908483
"742",11544,1060,0.0470313135684832
"743",11544,1031,0.235833170945797
"744",11544,1016,0.0440408814182768
"745",11550,1146,0.0344666988381032
"746",11555,1034,0.855442823834433
"747",11558,1026,0.0332733852198457
"748",11558,1025,-0.0124394277430389
"749",11577,1034,0.444687379303818
"750",11577,1008,0.999966167197029
"751",11584,1009,1.00830770465131
"752",11592,1004,0.303878986675278
"753",11599,1008,0.951104481187505
"754",11599,1052,-0.00235137596687015
"755",11599,1022,0.0441927668787547
"756",11600,1000,-0.0083206708551249
"757",11600,1014,0.0423840523097828
"758",11601,1004,0.756537068876551
"759",11601,1009,0.00782402457691923
"760",11604,1017,0.560424175146103
"761",11604,1037,0.010669287100697
"762",11607,1036,-0.00236709338473617
"763",11608,1017,1.00303855606885
"764",11608,1002,0.00303855606884957
"765",11611,1032,0.0130916166136854
"766",11611,1008,0.30939580188249
"767",11611,1056,0.0130916166136854
"768",11613,1008,0.860704256122312
"769",11613,1027,0.011632917312998
"770",11613,1018,0.860704256122312
"771",11613,1041,0.011632917312998
"772",11613,1020,0.011632917312998
"773",11615,1004,0.237624833001955
"774",11631,1004,0.910502845887467
"775",11631,1067,0.0148126615050495
"776",11640,1007,0.0647161178238371
"777",11644,1008,0.276076110977053
"778",11644,1026,-0.00101753105192869
"779",11644,1017,0.243703744727931
"780",11644,1018,0.904102958250114
"781",11644,1025,-0.00101753105192869
"782",11644,1038,-0.00101753105192869
"783",11644,1052,-0.00101753105192869
"784",11644,1010,-0.00101753105192869
"785",11644,1071,-0.00101753105192869
"786",11648,1003,0.00293547656402331
"787",11648,1001,0.00293547656402331
"788",11648,1018,0.0523503751556011
"789",11648,1035,0.00293547656402331
"790",11652,1008,1.00378805082063
